text,label
Where is my order number 2830? / ต้องการติดตามพัสดุ ต้องทำอย่างไร?,Customer Support
What is the status of my refund request? / จะอัปเดตข้อมูลบัญชีผู้ใช้งานได้อย่างไร?,Customer Support
I need help with payment for order 2865. / ได้รับสินค้าที่ชำรุด คำสั่งซื้อหมายเลข 5945,Customer Support
How do I cancel my subscription? / ไม่สามารถเข้าสู่ระบบได้ ช่วยตรวจสอบให้หน่อย,Customer Support
Where is my order number 4364? / ต้องการติดตามพัสดุ ต้องทำอย่างไร?,Customer Support
How to update my account information?,Customer Support
"I received a damaged product, order 4189.",Customer Support
ไม่สามารถเข้าสู่ระบบได้ ช่วยตรวจสอบให้หน่อย,Customer Support
ได้รับสินค้าที่ชำรุด คำสั่งซื้อหมายเลข 9059,Customer Support
ขอสอบถามสถานะการคืนเงิน,Customer Support
Why was my payment declined? / ช่วยตรวจสอบการชำระเงินสำหรับคำสั่งซื้อ 2481 ให้หน่อย,Customer Support
How do I cancel my subscription?,Customer Support
จะอัปเดตข้อมูลบัญชีผู้ใช้งานได้อย่างไร?,Customer Support
ได้รับสินค้าที่ชำรุด คำสั่งซื้อหมายเลข 2325,Customer Support
ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
Why was my payment declined? / ไม่สามารถเข้าสู่ระบบได้ ช่วยตรวจสอบให้หน่อย,Customer Support
Why was my payment declined?,Customer Support
How do I cancel my subscription?,Customer Support
What is the status of my refund request? / ทำไมการชำระเงินจึงไม่สำเร็จ?,Customer Support
How can I reset my password? / ไม่สามารถเข้าสู่ระบบได้ ช่วยตรวจสอบให้หน่อย,Customer Support
How to update my account information?,Customer Support
I need help with payment for order 8108.,Customer Support
"I received a damaged product, order 3805. / ช่วยตรวจสอบการชำระเงินสำหรับคำสั่งซื้อ 6563 ให้หน่อย",Customer Support
สถานะการสั่งซื้อหมายเลข 3827 คืออะไร?,Customer Support
Can you assist with login issues? / สถานะการสั่งซื้อหมายเลข 6952 คืออะไร?,Customer Support
How to update my account information? / จะอัปเดตข้อมูลบัญชีผู้ใช้งานได้อย่างไร?,Customer Support
สถานะการสั่งซื้อหมายเลข 9958 คืออะไร?,Customer Support
What is the status of my refund request?,Customer Support
ขอสอบถามสถานะการคืนเงิน,Customer Support
ทำไมการชำระเงินจึงไม่สำเร็จ?,Customer Support
ทำไมการชำระเงินจึงไม่สำเร็จ?,Customer Support
How do I cancel my subscription?,Customer Support
How do I cancel my subscription?,Customer Support
ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
ทำไมการชำระเงินจึงไม่สำเร็จ?,Customer Support
ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
ต้องการติดตามพัสดุ ต้องทำอย่างไร?,Customer Support
สถานะการสั่งซื้อหมายเลข 8297 คืออะไร?,Customer Support
ต้องการติดตามพัสดุ ต้องทำอย่างไร?,Customer Support
Why was my payment declined?,Customer Support
Where is my order number 8432?,Customer Support
I need help with payment for order 5882.,Customer Support
"I received a damaged product, order 9422. / ทำไมการชำระเงินจึงไม่สำเร็จ?",Customer Support
I need help with payment for order 7385.,Customer Support
ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
How can I reset my password?,Customer Support
Can you assist with login issues? / ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
"I received a damaged product, order 8801.",Customer Support
ช่วยตรวจสอบการชำระเงินสำหรับคำสั่งซื้อ 6833 ให้หน่อย,Customer Support
ขอสอบถามสถานะการคืนเงิน,Customer Support
ขอสอบถามสถานะการคืนเงิน,Customer Support
How do I cancel my subscription?,Customer Support
How to update my account information?,Customer Support
ฉันต้องการยกเลิกการสมัครสมาชิก ต้องทำอย่างไร?,Customer Support
